stockid,scientificname,commonname,ram_region,primary_country,year,status_bio,status_f,shared_eez,n_eez,shared_larval,n_larval,num_eezs_cutoff0,num_eezs_cutoff5,num_eezs_cutoff10,num_eezs_cutoff15,num_eezs_cutoff20,num_eezs_cutoff25,r,B0,AspectRatio,age_50_mat,max_length,national,multiple_cs_progs,IQ,ITQ,IVQ,Coop,CommunityQuota,TURF,RBP,pred_real_price,pred_nominal_price
HADFAPL,Melanogrammus aeglefinus,Haddock,Europe non EU,Faroe Islands,2011,0.398721709,2.63030303,1,3,1,27,3,2,2,2,1,1,0.269868113141874,196197.719859014,1.3250000476837158,3.393571429,112,0,0,0,1,1,0,0,0,0,2507.536158,2725.336036
HADFAPL,Melanogrammus aeglefinus,Haddock,Europe non EU,Faroe Islands,2012,0.495118855,2.036363636,1,3,1,27,3,2,2,2,1,1,0.269868113141874,196197.719859014,1.3250000476837158,3.393571429,112,0,0,0,1,1,0,0,0,0,2539.265454,2858.519309
HADFAPL,Melanogrammus aeglefinus,Haddock,Europe non EU,Faroe Islands,2013,0.55951495,2.187878788,1,3,1,27,3,2,2,2,1,1,0.269868113141874,196197.719859014,1.3250000476837158,3.393571429,112,0,0,0,1,1,0,0,0,0,2599.606027,3058.350671
HADFAPL,Melanogrammus aeglefinus,Haddock,Europe non EU,Faroe Islands,2014,0.480453531,2.151515152,1,3,1,27,3,2,2,2,1,1,0.269868113141874,196197.719859014,1.3250000476837158,3.393571429,112,0,0,0,1,1,0,0,0,0,2625.113818,3209.876737
HADFAPL,Melanogrammus aeglefinus,Haddock,Europe non EU,Faroe Islands,2015,0.597031913,2.175757576,1,3,1,27,3,2,2,2,1,1,0.269868113141874,196197.719859014,1.3250000476837158,3.393571429,112,0,0,0,1,1,0,0,0,0,2421.586717,2908.658587
HADFAPL,Melanogrammus aeglefinus,Haddock,Europe non EU,Faroe Islands,2016,0.61918312,2.36969697,1,3,1,27,3,2,2,2,1,1,0.269868113141874,196197.719859014,1.3250000476837158,3.393571429,112,0,0,0,1,1,0,0,0,0,2398.458949,2947.324824
HADFAPL,Melanogrammus aeglefinus,Haddock,Europe non EU,Faroe Islands,2017,0.689401567,1.381818182,1,3,1,27,3,2,2,2,1,1,0.269868113141874,196197.719859014,1.3250000476837158,3.393571429,112,0,0,0,1,1,0,0,0,0,NA,NA
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1960,1.269852262,0.666666667,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,0,1597.556625,205.4103109
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1961,1.587950139,0.666666667,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,0,1600.163897,212.1194485
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1962,1.656795937,0.897435897,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,0,1611.448022,220.3958466
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1963,1.511883657,0.923076923,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,0,1625.052735,230.2721439
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1964,1.545724838,1.307692308,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,0,1640.567934,240.9854354
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1965,2.008910434,1.743589744,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,0,1666.187632,253.4992539
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1966,1.725198523,1.615384615,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,0,1685.359417,268.1051594
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1967,0.982779317,1.512820513,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,0,1726.008263,288.69635039999997
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1968,0.663397969,1.487179487,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,0,1788.090224,320.05857
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1969,0.441052632,1.205128205,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,0,1808.425719,341.3612486
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1970,0.322373038,0.871794872,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,0,1858.076452,371.4448646
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1971,0.228725762,1.435897436,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,0,1887.061162,395.3505262
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1972,0.214422899,0.871794872,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,0,1964.365432,437.4533064
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1973,0.146712835,0.717948718,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,0,2085.103349,504.4205386
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1974,0.274182825,0.179487179,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,0,2355.207434,646.0497247
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1975,0.203702678,0.205128205,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,0,2322.375996,655.7815731
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1976,0.264053555,0.230769231,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,0,2393.399552,710.4587756
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1977,0.460323176,0.641025641,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,0,2255.782184,663.1593125
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1978,0.709048938,0.820512821,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,0,2260.69266,683.0173197
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1979,0.668559557,0.871794872,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,0,2438.429683,807.3252419
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1980,0.657636196,1.333333333,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,0,2562.582871,918.3404158
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1981,0.568162512,1.025641026,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,0,2539.267996,946.2658967
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1982,0.457045245,0.769230769,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,0,2541.368993,984.4901208
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1983,0.357119114,0.794871795,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,0,2551.429803,1025.284113
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1984,0.249021237,1.102564103,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,0,2695.199302,1168.410513
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1985,0.184967682,0.897435897,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,0,2697.069881,1216.474682
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1986,0.193878116,0.743589744,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,1,2670.419802,1247.605424
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1987,0.192169898,0.615384615,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,1,2789.292671,1391.598231
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1988,0.182271468,0.923076923,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,1,2718.726158,1379.02059
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1989,0.189168975,0.820512821,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,1,2684.782183,1385.050965
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1990,0.224404432,0.948717949,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,1,2592.455563,1332.691554
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1991,0.202631579,1.051282051,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,1,2429.378518,1217.623206
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1992,0.151532779,1.384615385,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,1,2472.537697,1280.236383
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1993,0.135632502,1.102564103,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,1,2389.112768,1246.36033
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1994,0.184275162,1.153846154,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,1,2375.918288,1265.136447
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1995,0.24245614,0.307692308,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,1,2505.495858,1423.690678
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1996,0.322197599,0.41025641,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,1,0,0,0,0,0,0,0,1,2583.540938,1550.905598
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1997,0.392705448,0.282051282,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,1,0,0,0,0,0,0,0,1,2521.738809,1530.801771
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1998,0.456066482,0.41025641,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,1,0,0,0,0,0,0,0,1,2400.680298,1449.179824
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,1999,0.531348107,0.435897436,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,1,0,0,0,0,0,0,0,1,2436.669959,1517.205144
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,2000,0.651385042,0.435897436,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,1,0,0,0,0,0,0,0,1,2576.745685,1690.027699
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,2001,0.769427516,0.615384615,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,1,0,0,0,0,0,0,0,1,2594.622458,1752.379867
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,2002,0.86265928,0.666666667,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,1,0,0,0,0,0,0,0,1,2540.14549,1744.162071
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,2003,1.00644506,0.58974359,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,1,0,0,0,0,0,0,0,1,2710.608809,1980.46609
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,2004,0.892179132,0.871794872,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,1,0,0,0,0,0,0,0,1,2823.517515,2191.928209
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,2005,0.946805171,0.974358974,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,1,0,0,0,0,0,0,0,1,2908.626473,2363.676228
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,2006,1.552345337,0.820512821,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,1,0,0,0,0,0,0,0,1,2995.061377,2541.621096
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,2007,1.685392428,0.615384615,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,1,0,0,0,0,0,0,0,0,2999.515273,2618.731196
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,2008,1.539482918,0.461538462,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,1,0,0,0,0,0,0,0,0,3123.915888,2861.520785
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,2009,1.295272392,0.487179487,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,1,0,0,0,0,0,0,0,0,2921.01526,2614.446586
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,2010,0.959270545,0.794871795,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,1,0,0,0,0,1,0,0,0,3102.085282,2930.021745
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,2011,0.656288089,0.692307692,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,1,0,0,0,0,1,0,0,0,3189.762052,3172.152105
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,2012,0.608014774,0.666666667,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,1,0,0,0,0,1,0,0,0,3230.123945,3327.17064
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,2013,1.496565097,0.41025641,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,1,0,0,0,0,1,0,0,0,3306.88139,3559.76415
HADGB,Melanogrammus aeglefinus,Haddock,US East Coast,United States,2014,1.385530933,0.615384615,1,2,1,27,2,2,2,2,2,2,0.105935003713045,1721605.60482892,1.3250000476837158,3.393571429,112,1,0,0,0,0,1,0,0,0,3339.329091,3736.132761
HADICE,Melanogrammus aeglefinus,Haddock,Europe non EU,Iceland,1979,2.134937778,1.3022,1,3,1,27,3,1,1,1,1,1,0.22517592413347,1227297.74949706,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,0,1584.300212,446.2497855
HADICE,Melanogrammus aeglefinus,Haddock,Europe non EU,Iceland,1980,2.589355556,0.9947275,1,3,1,27,3,1,1,1,1,1,0.22517592413347,1227297.74949706,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,0,1664.965208,507.613527
HADICE,Melanogrammus aeglefinus,Haddock,Europe non EU,Iceland,1981,3.147288889,1.3555075,1,3,1,27,3,1,1,1,1,1,0.22517592413347,1227297.74949706,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,0,1649.817033,523.0493628
HADICE,Melanogrammus aeglefinus,Haddock,Europe non EU,Iceland,1982,3.040377778,1.1103525,1,3,1,27,3,1,1,1,1,1,0.22517592413347,1227297.74949706,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,0,1651.182096,544.1778386
HADICE,Melanogrammus aeglefinus,Haddock,Europe non EU,Iceland,1983,2.501977778,1.2704425,1,3,1,27,3,1,1,1,1,1,0.22517592413347,1227297.74949706,1.3250000476837158,3.393571429,112,0,0,0,0,0,0,0,0,0,1657.71882,566.726756
HADICE,Melanogrammus aeglefinus,Haddock,Europe non EU,Iceland,1984,1.84358,1.2875575,1,3,1,27,3,1,1,1,1,1,0.22517592413347,1227297.74949706,1.3250000476837158,3.393571429,112,0,0,0,1,0,0,0,0,0,1751.128956,645.8400083
HADICE,Melanogrammus aeglefinus,Haddock,Europe non EU,Iceland,1985,1.481155556,1.3430725,1,3,1,27,3,1,1,1,1,1,0.22517592413347,1227297.74949706,1.3250000476837158,3.393571429,112,0,0,0,1,0,0,0,0,0,1752.344311,672.4075224
HADICE,Melanogrammus aeglefinus,Haddock,Europe non EU,Iceland,1986,1.329715556,1.8472225,1,3,1,27,3,1,1,1,1,1,0.22517592413347,1227297.74949706,1.3250000476837158,3.393571429,112,0,0,0,1,0,0,0,0,0,1735.029182,689.6150693
HADICE,Melanogrammus aeglefinus,Haddock,Europe non EU,Iceland,1987,1.028846667,1.4591075,1,3,1,27,3,1,1,1,1,1,0.22517592413347,1227297.74949706,1.3250000476837158,3.393571429,112,0,0,0,1,0,0,0,0,0,1812.263442,769.2072289
HADICE,Melanogrammus aeglefinus,Haddock,Europe non EU,Iceland,1988,1.542028889,1.6883975,1,3,1,27,3,1,1,1,1,1,0.22517592413347,1227297.74949706,1.3250000476837158,3.393571429,112,0,0,0,1,0,0,0,0,0,1766.41486,762.2549259
HADICE,Melanogrammus aeglefinus,Haddock,Europe non EU,Iceland,1989,2.211931111,1.6909275,1,3,1,27,3,1,1,1,1,1,0.22517592413347,1227297.74949706,1.3250000476837158,3.393571429,112,0,0,0,1,0,0,0,0,0,1744.360729,765.5882212
HADICE,Melanogrammus aeglefinus,Haddock,Europe non EU,Iceland,1990,2.461,1.5269175,1,3,1,27,3,1,1,1,1,1,0.22517592413347,1227297.74949706,1.3250000476837158,3.393571429,112,1,0,0,1,0,0,0,0,0,1684.374139,736.646508
HADICE,Melanogrammus aeglefinus,Haddock,Europe non EU,Iceland,1991,1.996115556,1.66073,1,3,1,27,3,1,1,1,1,1,0.22517592413347,1227297.74949706,1.3250000476837158,3.393571429,112,1,0,0,1,0,0,0,0,0,1578.419475,673.0423702
HADICE,Melanogrammus aeglefinus,Haddock,Europe non EU,Iceland,1992,1.475082222,1.8200825,1,3,1,27,3,1,1,1,1,1,0.22517592413347,1227297.74949706,1.3250000476837158,3.393571429,112,1,0,0,1,0,0,0,0,0,1606.460922,707.651863
HADICE,Melanogrammus aeglefinus,Haddock,Europe non EU,Iceland,1993,1.577786667,1.6720775,1,3,1,27,3,1,1,1,1,1,0.22517592413347,1227297.74949706,1.3250000476837158,3.393571429,112,1,0,0,1,0,0,0,0,0,1552.257951,688.9268426
HADICE,Melanogrammus aeglefinus,Haddock,Europe non EU,Iceland,1994,1.850997778,1.601935,1,3,1,27,3,1,1,1,1,1,0.22517592413347,1227297.74949706,1.3250000476837158,3.393571429,112,1,0,0,1,0,0,0,0,0,1543.685214,699.305359
HADICE,Melanogrammus aeglefinus,Haddock,Europe non EU,Iceland,1995,1.890077778,1.65226,1,3,1,27,3,1,1,1,1,1,0.22517592413347,1227297.74949706,1.3250000476837158,3.393571429,112,1,0,0,1,0,0,0,0,0,1627.874548,786.9463589
HADICE,Melanogrammus aeglefinus,Haddock,Europe non EU,Iceland,1996,1.55574,1.687785,1,3,1,27,3,1,1,1,1,1,0.22517592413347,1227297.74949706,1.3250000476837158,3.393571429,112,1,0,0,1,0,0,0,0,0,1678.582115,857.2645254
HADICE,Melanogrammus aeglefinus,Haddock,Europe non EU,Iceland,1997,1.310946667,1.56027,1,3,1,27,3,1,1,1,1,1,0.22517592413347,1227297.74949706,1.3250000476837158,3.393571429,112,1,0,0,1,0,0,0,0,0,1638.427943,846.1521163
HADICE,Melanogrammus aeglefinus,Haddock,Europe non EU,Iceland,1998,1.42674,1.56679,1,3,1,27,3,1,1,1,1,1,0.22517592413347,1227297.74949706,1.3250000476837158,3.393571429,112,1,0,0,1,0,0,0,0,0,1559.773624,801.0355084
HADICE,Melanogrammus aeglefinus,Haddock,Europe non EU,Iceland,1999,1.431988889,1.71215,1,3,1,27,3,1,1,1,1,1,0.22517592413347,1227297.74949706,1.3250000476837158,3.393571429,112,1,0,0,1,0,0,0,0,0,1583.156881,838.6365681
HADICE,Melanogrammus aeglefinus,Haddock,Europe non EU,Iceland,2000,1.411313333,1.5907275,1,3,1,27,3,1,1,1,1,1,0.22517592413347,1227297.74949706,1.3250000476837158,3.393571429,112,1,0,0,1,0,0,0,0,0,1674.167093,934.1643976
HADICE,Melanogrammus aeglefinus,Haddock,Europe non EU,Iceland,2001,1.563697778,1.15423,1,3,1,27,3,1,1,1,1,1,0.22517592413347,1227297.74949706,1.3250000476837158,3.393571429,112,1,0,0,1,0,0,0,0,0,1685.782017,968.6296168
HADICE,Melanogrammus aeglefinus,Haddock,Europe non EU,Iceland,2002,2.207644444,1.152435,1,3,1,27,3,1,1,1,1,1,0.22517592413347,1227297.74949706,1.3250000476837158,3.393571429,112,1,0,0,1,0,0,0,0,0,1650.387159,964.0872226
HADICE,Melanogrammus aeglefinus,Haddock,Europe non EU,Iceland,2003,3.278288889,1.0090425,1,3,1,27,3,1,1,1,1,1,0.22517592413347,1227297.74949706,1.3250000476837158,3.393571429,112,1,0,0,1,0,0,0,0,0,1761.140844,1094.704491
HADICE,Melanogrammus aeglefinus,Haddock,Europe non EU,Iceland,2004,4.029022222,1.227865,1,3,1,27,3,1,1,1,1,1,0.22517592413347,1227297.74949706,1.3250000476837158,3.393571429,112,1,0,0,1,0,0,0,0,0,1834.500059,1211.590375
HADICE,Melanogrammus aeglefinus,Haddock,Europe non EU,Iceland,2005,3.933533333,1.30404,1,3,1,27,3,1,1,1,1,1,0.22517592413347,1227297.74949706,1.3250000476837158,3.393571429,112,1,0,0,1,0,0,0,0,0,1889.79718,1306.524254
HADICE,Melanogrammus aeglefinus,Haddock,Europe non EU,Iceland,2006,3.185577778,1.4428725,1,3,1,27,3,1,1,1,1,1,0.22517592413347,1227297.74949706,1.3250000476837158,3.393571429,112,1,0,0,1,0,0,0,0,0,1945.955796,1404.883447
HADICE,Melanogrammus aeglefinus,Haddock,Europe non EU,Iceland,2007,3.596955556,1.38814,1,3,1,27,3,1,1,1,1,1,0.22517592413347,1227297.74949706,1.3250000476837158,3.393571429,112,1,1,0,1,1,0,0,0,0,1948.849588,1447.506127
HADICE,Melanogrammus aeglefinus,Haddock,Europe non EU,Iceland,2008,3.491755556,1.190125,1,3,1,27,3,1,1,1,1,1,0.22517592413347,1227297.74949706,1.3250000476837158,3.393571429,112,1,1,0,1,1,0,0,0,0,2029.675343,1581.7083
HADICE,Melanogrammus aeglefinus,Haddock,Europe non EU,Iceland,2009,3.122888889,1.2637975,1,3,1,27,3,1,1,1,1,1,0.22517592413347,1227297.74949706,1.3250000476837158,3.393571429,112,1,1,0,1,1,0,0,0,0,1897.84644,1445.137805
HADICE,Melanogrammus aeglefinus,Haddock,Europe non EU,Iceland,2010,2.481666667,1.207235,1,3,1,27,3,1,1,1,1,1,0.22517592413347,1227297.74949706,1.3250000476837158,3.393571429,112,1,1,0,1,1,0,0,0,0,2015.491529,1619.572271
HADICE,Melanogrammus aeglefinus,Haddock,Europe non EU,Iceland,2011,2.11608,1.0198975,1,3,1,27,3,1,1,1,1,1,0.22517592413347,1227297.74949706,1.3250000476837158,3.393571429,112,1,1,0,1,1,0,0,0,0,2072.457012,1753.410054
HADICE,Melanogrammus aeglefinus,Haddock,Europe non EU,Iceland,2012,2.04968,0.8363125,1,3,1,27,3,1,1,1,1,1,0.22517592413347,1227297.74949706,1.3250000476837158,3.393571429,112,1,1,0,1,1,0,0,0,0,2098.681002,1839.096695
HADICE,Melanogrammus aeglefinus,Haddock,Europe non EU,Iceland,2013,2.171211111,0.816505,1,3,1,27,3,1,1,1,1,1,0.22517592413347,1227297.74949706,1.3250000476837158,3.393571429,112,1,1,0,1,1,0,0,0,0,2148.551965,1967.662976
